Sample in Buffer,Sample in Window,TRIGGER,dbg_txdata[31:0],dbg_txdatak[3:0],debug_state[20:0],dbg_rxstatus[2:0],dbg_rxdata[31:0],dbg_rxdatak[3:0],pcie_phy_top_inst/pcie_ltssm_downstream_inst/ordered_set_sent_cnt_r[15:0],pcie_phy_top_inst/pcie_ltssm_downstream_inst/gen_cnt_ts1[0].ts1_cnt[7:0],pcie_phy_top_inst/phy_receive_inst/gen_lane_descramble[0].ordered_set_handler_inst/curr_state[7:0],pipe_wrapper_i/rxvalid_cnt[4:0],dbg_phystatus,dbg_rxelecidle,dbg_txdetectrx,dbg_txelecidle,pipe_wrapper_i/gt_rxvalid,pcie_phy_top_inst/pcie_ltssm_downstream_inst/link_idle_satisfied,link_up,pipe_wrapper_i/rst_idle_reg,pcie_phy_top_inst/pcie_ltssm_downstream_inst/single_idle_received,pcie_phy_top_inst/ordered_set_tranmitted
Radix - UNSIGNED,UNSIGNED,UNSIGNED,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX
19958,19958,0,0000c87f,0,0000e3,0,00006028,0,0159,07,00,10,0,0,0,0,1,0,0,1,1,0
19959,19959,0,0000bbb4,0,0000e3,0,00005cfd,3,0159,07,00,10,0,0,0,0,1,0,0,1,1,1
19960,19960,0,000042a4,0,0000e3,0,0000457f,0,015a,07,00,10,0,0,0,0,1,0,0,1,1,0
19961,19961,0,000024cf,0,0000e3,0,00001aae,0,015a,07,00,10,0,0,0,0,1,0,0,1,1,0
19962,19962,0,0000833c,0,0000e3,0,00009055,0,015a,07,00,10,0,0,0,0,1,0,0,1,1,0
19963,19963,0,00002771,0,0000e3,0,00005cfd,3,015a,07,00,10,0,0,0,0,1,0,0,1,1,0
19964,19964,0,0000e8d3,0,0000e3,0,0000258f,0,015a,07,00,10,0,0,0,0,1,0,0,1,1,0
19965,19965,0,00008c02,0,0000e3,0,0000e348,0,015a,07,00,10,0,0,0,0,1,0,0,1,1,0
19966,19966,0,0000e122,0,0000e3,0,0000f6de,0,015a,07,00,10,0,0,0,0,1,0,0,1,1,0
19967,19967,0,00006c1d,0,0000e3,0,00005cfd,3,015a,07,00,10,0,0,0,0,1,0,0,1,1,1
19968,19968,0,00008c3f,0,0000e3,0,00009d61,0,015b,07,00,10,0,0,0,0,1,0,0,1,1,0
19969,19969,0,0000a11a,0,0000e3,0,000072f2,0,015b,07,00,10,0,0,0,0,1,0,0,1,1,0
19970,19970,0,0000ba20,0,0000e3,0,000070c5,0,015b,07,00,10,0,0,0,0,1,0,0,1,1,0
19971,19971,0,00008b17,0,0000e3,0,00005cfd,3,015b,07,00,10,0,0,0,0,1,0,0,1,1,0
19972,19972,0,0000369c,0,0000e3,0,00001685,0,015b,07,00,10,0,0,0,0,1,0,0,1,1,0
19973,19973,0,0000c292,0,0000e3,0,00009c8b,0,015b,07,00,10,0,0,0,0,1,0,0,1,1,0
19974,19974,0,000048fd,0,0000e3,0,0000fae7,0,015b,07,00,10,0,0,0,0,1,0,0,1,1,0
19975,19975,0,0000f72a,0,0000e3,0,00005cfd,3,015b,07,00,10,0,0,0,0,1,0,0,1,1,1
19976,19976,0,00000104,0,0000e3,0,0000ba67,0,015c,07,00,10,0,0,0,0,1,0,0,1,1,0
19977,19977,0,0000a13c,0,0000e3,0,0000025c,0,015c,07,00,10,0,0,0,0,1,0,0,1,1,0
19978,19978,0,00008201,0,0000e3,0,00006af1,0,015c,07,00,10,0,0,0,0,1,0,0,1,1,0
19979,19979,0,00002671,0,0000e3,0,00005cfd,3,015c,07,00,10,0,0,0,0,1,0,0,1,1,0
19980,19980,0,0000a9eb,0,0000e3,0,00000cc5,0,015c,07,00,10,0,0,0,0,1,0,0,1,1,0
19981,19981,0,00001b07,0,0000e3,0,000054f5,0,015c,07,00,10,0,0,0,0,1,0,0,1,1,0
19982,19982,0,0000710f,0,0000e3,0,00007952,0,015c,07,00,10,0,0,0,0,1,0,0,1,1,0
19983,19983,0,00006bb6,0,0000e3,0,00005cfd,3,015c,07,00,10,0,0,0,0,1,0,0,1,1,1
19984,19984,0,0000f326,0,0000e3,0,0000b33f,0,015d,07,00,10,0,0,0,0,1,0,0,1,1,0
19985,19985,0,00001de9,0,0000e3,0,00002af0,0,015d,07,00,10,0,0,0,0,1,0,0,1,1,0
19986,19986,0,0000c765,0,0000e3,0,00005487,0,015d,07,00,10,0,0,0,0,1,0,0,1,1,0
19987,19987,0,000035c4,0,0000e3,0,00005cfd,3,015d,07,00,10,0,0,0,0,1,0,0,1,1,0
19988,19988,0,0000618e,0,0000e3,0,0000c57b,0,015d,07,00,10,0,0,0,0,1,0,0,1,1,0
19989,19989,0,0000e0ab,0,0000e3,0,000066aa,0,015d,07,00,10,0,0,0,0,1,0,0,1,1,0
19990,19990,0,00004db1,0,0000e3,0,000007f1,0,015d,07,00,10,0,0,0,0,1,0,0,1,1,0
19991,19991,0,0000fab1,0,0000e3,0,00005cfd,3,015d,07,00,10,0,0,0,0,1,0,0,1,1,1
19992,19992,0,00009599,0,0000e3,0,00005e07,0,015e,07,00,10,0,0,0,0,1,0,0,1,1,0
19993,19993,0,000062df,0,0000e3,0,00000bd5,0,015e,07,00,10,0,0,0,0,1,0,0,1,1,0
19994,19994,0,000083bf,0,0000e3,0,0000429d,0,015e,07,00,10,0,0,0,0,1,0,0,1,1,0
19995,19995,0,0000cfee,0,0000e3,0,00005cfd,3,015e,07,00,10,0,0,0,0,1,0,0,1,1,0
19996,19996,0,00002c92,0,0000e3,0,0000b92a,0,015e,07,00,10,0,0,0,0,1,0,0,1,1,0
19997,19997,0,000032ad,0,0000e3,0,0000b156,0,015e,07,00,10,0,0,0,0,1,0,0,1,1,0
19998,19998,0,00009e47,0,0000e3,0,00008932,0,015e,07,00,10,0,0,0,0,1,0,0,1,1,0
19999,19999,0,0000f899,0,0000e3,0,00005cfd,3,015e,07,00,10,0,0,0,0,1,0,0,1,1,1
20000,20000,0,000047c7,0,0000e3,0,0000b712,0,015f,07,00,10,0,0,0,0,1,0,0,1,1,0
20001,20001,0,0000d17d,0,0000e3,0,0000a63b,0,015f,07,00,10,0,0,0,0,1,0,0,1,1,0
20002,20002,0,000090ce,0,0000e3,0,0000857f,0,015f,07,00,10,0,0,0,0,1,0,0,1,1,0
20003,20003,0,0000175d,0,0000e3,0,00005cfd,3,015f,07,00,10,0,0,0,0,1,0,0,1,1,0
20004,20004,0,00006c79,0,0000e3,0,000009e1,0,015f,07,00,10,0,0,0,0,1,0,0,1,1,0
20005,20005,0,00009452,0,0000e3,0,0000590e,0,015f,07,00,10,0,0,0,0,1,0,0,1,1,0
20006,20006,0,0000633f,0,0000e3,0,000015a6,0,015f,07,00,10,0,0,0,0,1,0,0,1,1,0
20007,20007,0,00009a72,0,0000e3,0,00005cfd,3,015f,07,00,10,0,0,0,0,1,0,0,1,1,1
20008,20008,0,00004448,0,0000e3,0,0000248f,0,0160,07,00,10,0,0,0,0,1,0,0,1,1,0
20009,20009,0,0000e2a7,0,0000e3,0,0000a270,0,0160,07,00,10,0,0,0,0,1,0,0,1,1,0
20010,20010,0,0000d7cc,0,0000e3,0,000061db,0,0160,07,00,10,0,0,0,0,1,0,0,1,1,0
20011,20011,0,0000eef7,0,0000e3,0,00005cfd,3,0160,07,00,10,0,0,0,0,1,0,0,1,1,0
20012,20012,0,000042b1,0,0000e3,0,00009aca,0,0160,07,00,10,0,0,0,0,1,0,0,1,1,0
20013,20013,0,000034d9,0,0000e3,0,00000deb,0,0160,07,00,10,0,0,0,0,1,0,0,1,1,0
20014,20014,0,0000c8a9,0,0000e3,0,0000cc36,0,0160,07,00,10,0,0,0,0,1,0,0,1,1,0
20015,20015,0,00001373,0,0000e3,0,00005cfd,3,0160,07,00,10,0,0,0,0,1,0,0,1,1,1
20016,20016,0,0000a8b1,0,0000e3,0,0000a856,0,0161,07,00,10,0,0,0,0,1,0,0,1,1,0
20017,20017,0,00004a69,0,0000e3,0,0000cb99,0,0161,07,00,10,0,0,0,0,1,0,0,1,1,0
20018,20018,0,0000fdd1,0,0000e3,0,0000d8de,0,0161,07,00,10,0,0,0,0,1,0,0,1,1,0
20019,20019,0,0000aa58,0,0000e3,0,00005cfd,3,0161,07,00,10,0,0,0,0,1,0,0,1,1,0
20020,20020,0,000050e4,0,0000e3,0,0000b7fc,0,0161,07,00,10,0,0,0,0,1,0,0,1,1,0
20021,20021,0,0000e571,0,0000e3,0,000096c1,0,0161,07,00,10,0,0,0,0,1,0,0,1,1,0
20022,20022,0,0000b8a3,0,0000e3,0,0000a912,0,0161,07,00,10,0,0,0,0,1,0,0,1,1,0
20023,20023,0,0000e1f8,0,0000e3,0,00005cfd,3,0161,07,00,10,0,0,0,0,1,0,0,1,1,1
20024,20024,0,0000dcd7,0,0000e3,0,0000e55a,0,0162,07,00,10,0,0,0,0,1,0,0,1,1,0
20025,20025,0,00005c66,0,0000e3,0,0000d18c,0,0162,07,00,10,0,0,0,0,1,0,0,1,1,0
20026,20026,0,000038cf,0,0000e3,0,000050f8,0,0162,07,00,10,0,0,0,0,1,0,0,1,1,0
20027,20027,0,00009d9c,0,0000e3,0,00005cfd,3,0162,07,00,10,0,0,0,0,1,0,0,1,1,0
20028,20028,0,0000b31a,0,0000e3,0,00002010,0,0162,07,00,10,0,0,0,0,1,0,0,1,1,0
20029,20029,0,00002bd0,0,0000e3,0,00009e11,0,0162,07,00,10,0,0,0,0,1,0,0,1,1,0
20030,20030,0,0000d549,0,0000e3,0,00009813,0,0162,07,00,10,0,0,0,0,1,0,0,1,1,0
20031,20031,0,0000141e,0,0000e3,0,00005cfd,3,0162,07,00,10,0,0,0,0,1,0,0,1,1,1
20032,20032,0,0000b77c,0,0000e3,0,0000e7e2,0,0163,07,00,10,0,0,0,0,1,0,0,1,1,0
20033,20033,0,0000475f,0,0000e3,0,00006b5d,0,0163,07,00,10,0,0,0,0,1,0,0,1,1,0
20034,20034,0,000041fb,0,0000e3,0,00007308,0,0163,07,00,10,0,0,0,0,1,0,0,1,1,0
20035,20035,0,00002fd4,0,0000e3,0,00005cfd,3,0163,07,00,10,0,0,0,0,1,0,0,1,1,0
20036,20036,0,000031ad,0,0000e3,0,00003ec4,0,0163,07,00,10,0,0,0,0,1,0,0,1,1,0
20037,20037,0,00005d0f,0,0000e3,0,0000da04,0,0163,07,00,10,0,0,0,0,1,0,0,1,1,0
20038,20038,0,00004196,0,0000e3,0,0000c2e5,0,0163,07,00,10,0,0,0,0,1,0,0,1,1,0
20039,20039,0,0000f7b1,0,0000e3,0,00005cfd,3,0163,07,00,10,0,0,0,0,1,0,0,1,1,1
20040,20040,0,0000d981,0,0000e3,0,00009833,0,0164,07,00,10,0,0,0,0,1,0,0,1,1,0
20041,20041,0,000011e5,0,0000e3,0,0000df75,0,0164,07,00,10,0,0,0,0,1,0,0,1,1,0
20042,20042,0,0000d248,0,0000e3,0,00008f46,0,0164,07,00,10,0,0,0,0,1,0,0,1,1,0
20043,20043,0,0000ebb7,0,0000e3,0,00005cfd,3,0164,07,00,10,0,0,0,0,1,0,0,1,1,0
20044,20044,0,00005727,0,0000e3,0,00005cf8,0,0164,07,00,10,0,0,0,0,1,0,0,1,1,0
20045,20045,0,00009a08,0,0000e3,0,0000494d,0,0164,07,00,10,0,0,0,0,1,0,0,1,1,0
20046,20046,0,0000fc39,0,0000e3,0,00001e6b,0,0164,07,00,10,0,0,0,0,1,0,0,1,1,0
20047,20047,0,00004b9c,0,0000e3,0,00005cfd,3,0164,07,00,10,0,0,0,0,1,0,0,1,1,1
20048,20048,0,0000f40a,0,0000e3,0,0000b4e4,0,0165,07,00,10,0,0,0,0,1,0,0,1,1,0
20049,20049,0,00006a6b,0,0000e3,0,00006593,0,0165,07,00,10,0,0,0,0,1,0,0,1,1,0
20050,20050,0,0000aad3,0,0000e3,0,00006485,0,0165,07,00,10,0,0,0,0,1,0,0,1,1,0
20051,20051,0,00004072,0,0000e3,0,00005cfd,3,0165,07,00,10,0,0,0,0,1,0,0,1,1,0
20052,20052,0,00000e78,0,0000e3,0,00005f05,0,0165,07,00,10,0,0,0,0,1,0,0,1,1,0
20053,20053,0,00004723,0,0000e3,0,00003aef,0,0165,07,00,10,0,0,0,0,1,0,0,1,1,0
20054,20054,0,0000698c,0,0000e3,0,0000df1a,0,0165,07,00,10,0,0,0,0,1,0,0,1,1,0
20055,20055,0,00009969,0,0000e3,0,00005cfd,3,0165,07,00,10,0,0,0,0,1,0,0,1,1,1
20056,20056,0,0000ff19,0,0000e3,0,0000e9a1,0,0166,07,00,10,0,0,0,0,1,0,0,1,1,0
20057,20057,0,000020f3,0,0000e3,0,0000fc40,0,0166,07,00,10,0,0,0,0,1,0,0,1,1,0
20058,20058,0,0000ffe5,0,0000e3,0,0000d33f,0,0166,07,00,10,0,0,0,0,1,0,0,1,1,0
20059,20059,0,0000a818,0,0000e3,0,00005cfd,3,0166,07,00,10,0,0,0,0,1,0,0,1,1,0
20060,20060,0,000082da,0,0000e3,0,0000af3b,0,0166,07,00,10,0,0,0,0,1,0,0,1,1,0
20061,20061,0,0000aeba,0,0000e3,0,0000d454,0,0166,07,00,10,0,0,0,0,1,0,0,1,1,0
20062,20062,0,00007cf3,0,0000e3,0,0000d5e8,0,0166,07,00,10,0,0,0,0,1,0,0,1,1,0
20063,20063,0,0000af45,0,0000e3,0,00005cfd,3,0166,07,00,10,0,0,0,0,1,0,0,1,1,1
20064,20064,0,0000fd23,0,0000e3,0,00003270,0,0167,07,00,10,0,0,0,0,1,0,0,1,1,0
20065,20065,0,00004abc,0,0000e3,0,0000f788,0,0167,07,00,10,0,0,0,0,1,0,0,1,1,0
20066,20066,0,00001d15,0,0000e3,0,0000116c,0,0167,07,00,10,0,0,0,0,1,0,0,1,1,0
20067,20067,0,00004f8e,0,0000e3,0,00005cfd,3,0167,07,00,10,0,0,0,0,1,0,0,1,1,0
20068,20068,0,000048fb,0,0000e3,0,0000f313,0,0167,07,00,10,0,0,0,0,1,0,0,1,1,0
20069,20069,0,0000672c,0,0000e3,0,0000d4da,0,0167,07,00,10,0,0,0,0,1,0,0,1,1,0
20070,20070,0,00001e82,0,0000e3,0,00001d7b,0,0167,07,00,10,0,0,0,0,1,0,0,1,1,0
20071,20071,0,00004c4e,0,0000e3,0,00005cfd,3,0167,07,00,10,0,0,0,0,1,0,0,1,1,1
20072,20072,0,00007b61,0,0000e3,0,0000563b,0,0168,07,00,10,0,0,0,0,1,0,0,1,1,0
20073,20073,0,00007060,0,0000e3,0,00007a2c,0,0168,07,00,10,0,0,0,0,1,0,0,1,1,0
20074,20074,0,000082e9,0,0000e3,0,000029cb,0,0168,07,00,10,0,0,0,0,1,0,0,1,1,0
20075,20075,0,0000868d,0,0000e3,0,00005cfd,3,0168,07,00,10,0,0,0,0,1,0,0,1,1,0
20076,20076,0,00009a00,0,0000e3,0,0000b860,0,0168,07,00,10,0,0,0,0,1,0,0,1,1,0
20077,20077,0,00000430,0,0000e3,0,0000282b,0,0168,07,00,10,0,0,0,0,1,0,0,1,1,0
20078,20078,0,000064d4,0,0000e3,0,00005e3c,0,0168,07,00,10,0,0,0,0,1,0,0,1,1,0
20079,20079,0,0000b525,0,0000e3,0,00005cfd,3,0168,07,00,10,0,0,0,0,1,0,0,1,1,1
20080,20080,0,00009d7a,0,0000e3,0,00005162,0,0169,07,00,10,0,0,0,0,1,0,0,1,1,0
20081,20081,0,00007be9,0,0000e3,0,0000e5d1,0,0169,07,00,10,0,0,0,0,1,0,0,1,1,0
20082,20082,0,000028f5,0,0000e3,0,0000d8c9,0,0169,07,00,10,0,0,0,0,1,0,0,1,1,0
20083,20083,0,00006623,0,0000e3,0,00005cfd,3,0169,07,00,10,0,0,0,0,1,0,0,1,1,0
20084,20084,0,00000fb4,0,0000e3,0,0000f6eb,0,0169,07,00,10,0,0,0,0,1,0,0,1,1,0
20085,20085,0,0000eec4,0,0000e3,0,0000f9ed,0,0169,07,00,10,0,0,0,0,1,0,0,1,1,0
20086,20086,0,00006a86,0,0000e3,0,0000be50,0,0169,07,00,10,0,0,0,0,1,0,0,1,1,0
20087,20087,0,0000d22a,0,0000e3,0,00005cfd,3,0169,07,00,10,0,0,0,0,1,0,0,1,1,1
20088,20088,0,000063dc,0,0000e3,0,00001f57,0,016a,07,00,10,0,0,0,0,1,0,0,1,1,0
20089,20089,0,00008a84,0,0000e3,0,00009cb0,0,016a,07,00,10,0,0,0,0,1,0,0,1,1,0
20090,20090,0,00005728,0,0000e3,0,00002ad9,0,016a,07,00,10,0,0,0,0,1,0,0,1,1,0
20091,20091,0,0000ca06,0,0000e3,0,00005cfd,3,016a,07,00,10,0,0,0,0,1,0,0,1,1,0
20092,20092,0,0000c9b6,0,0000e3,0,0000503d,0,016a,07,00,10,0,0,0,0,1,0,0,1,1,0
20093,20093,0,0000ca56,0,0000e3,0,00006cba,0,016a,07,00,10,0,0,0,0,1,0,0,1,1,0
20094,20094,0,000051eb,0,0000e3,0,00004452,0,016a,07,00,10,0,0,0,0,1,0,0,1,1,0
20095,20095,0,0000f447,0,0000e3,0,00005cfd,3,016a,07,00,10,0,0,0,0,1,0,0,1,1,1
20096,20096,0,00001a29,0,0000e3,0,000050f9,0,016b,07,00,10,0,0,0,0,1,0,0,1,1,0
20097,20097,0,0000f01f,0,0000e3,0,00007c6c,0,016b,07,00,10,0,0,0,0,1,0,0,1,1,0
20098,20098,0,00007e9d,0,0000e3,0,0000ff15,0,016b,07,00,10,0,0,0,0,1,0,0,1,1,0
20099,20099,0,0000bd53,0,0000e3,0,00005cfd,3,016b,07,00,10,0,0,0,0,1,0,0,1,1,0
20100,20100,0,000034c6,0,0000e3,0,00003c86,0,016b,07,00,10,0,0,0,0,1,0,0,1,1,0
20101,20101,0,000050b4,0,0000e3,0,00007838,0,016b,07,00,10,0,0,0,0,1,0,0,1,1,0
20102,20102,0,00007d2c,0,0000e3,0,000083ac,0,016b,07,00,10,0,0,0,0,1,0,0,1,1,0
20103,20103,0,000086b2,0,0000e3,0,00005cfd,3,016b,07,00,10,0,0,0,0,1,0,0,1,1,1
20104,20104,0,0000aa3a,0,0000e3,0,000081ae,0,016c,07,00,10,0,0,0,0,1,0,0,1,1,0
20105,20105,0,0000d88f,0,0000e3,0,0000cc8e,0,016c,07,00,10,0,0,0,0,1,0,0,1,1,0
20106,20106,0,000038d2,0,0000e3,0,00007f62,0,016c,07,00,10,0,0,0,0,1,0,0,1,1,0
20107,20107,0,00007583,0,0000e3,0,00005cfd,3,016c,07,00,10,0,0,0,0,1,0,0,1,1,0
20108,20108,0,0000d7c7,0,0000e3,0,00002810,0,016c,07,00,10,0,0,0,0,1,0,0,1,1,0
20109,20109,0,00005efd,0,0000e3,0,000097d1,0,016c,07,00,10,0,0,0,0,1,0,0,1,1,0
20110,20110,0,0000623a,0,0000e3,0,00002039,0,016c,07,00,10,0,0,0,0,1,0,0,1,1,0
20111,20111,0,0000034f,0,0000e3,0,00005cfd,3,016c,07,00,10,0,0,0,0,1,0,0,1,1,1
20112,20112,0,0000c308,0,0000e3,0,0000dabe,0,016d,07,00,10,0,0,0,0,1,0,0,1,1,0
20113,20113,0,0000e941,0,0000e3,0,00009395,0,016d,07,00,10,0,0,0,0,1,0,0,1,1,0
20114,20114,0,0000d5b7,0,0000e3,0,00009493,0,016d,07,00,10,0,0,0,0,1,0,0,1,1,0
20115,20115,0,0000ecf7,0,0000e3,0,00005cfd,3,016d,07,00,10,0,0,0,0,1,0,0,1,1,0
20116,20116,0,0000c0c1,0,0000e3,0,0000c85f,0,016d,07,00,10,0,0,0,0,1,0,0,1,1,0
20117,20117,0,00001ad3,0,0000e3,0,00006291,0,016d,07,00,10,0,0,0,0,1,0,0,1,1,0
20118,20118,0,0000e8f2,0,0000e3,0,0000d32f,0,016d,07,00,10,0,0,0,0,1,0,0,1,1,0
20119,20119,0,00001c24,0,0000e3,0,00005cfd,3,016d,07,00,10,0,0,0,0,1,0,0,1,1,1
20120,20120,0,00005683,0,0000e3,0,0000f4eb,0,016e,07,00,10,0,0,0,0,1,0,0,1,1,0
20121,20121,0,0000338f,0,0000e3,0,00007b9d,0,016e,07,00,10,0,0,0,0,1,0,0,1,1,0
20122,20122,0,0000075a,0,0000e3,0,0000905a,0,016e,07,00,10,0,0,0,0,1,0,0,1,1,0
20123,20123,0,0000d7fe,0,0000e3,0,00005cfd,3,016e,07,00,10,0,0,0,0,1,0,0,1,1,0
20124,20124,0,0000fec1,0,0000e3,0,00001000,0,016e,07,00,10,0,0,0,0,1,0,0,1,1,0
20125,20125,0,0000a103,0,0000e3,0,00006282,0,016e,07,00,10,0,0,0,0,1,0,0,1,1,0
20126,20126,0,0000b23b,0,0000e3,0,0000533f,0,016e,07,00,10,0,0,0,0,1,0,0,1,1,0
20127,20127,0,0000face,0,0000e3,0,00005cfd,3,016e,07,00,10,0,0,0,0,1,0,0,1,1,1
20128,20128,0,0000f5ed,0,0000e3,0,00002d9b,0,016f,07,00,10,0,0,0,0,1,0,0,1,1,0
20129,20129,0,0000dba1,0,0000e3,0,0000c29f,0,016f,07,00,10,0,0,0,0,1,0,0,1,1,0
20130,20130,0,00003bb2,0,0000e3,0,00000020,0,016f,07,00,10,0,0,0,0,1,0,0,1,1,0
20131,20131,0,00004ea2,0,0000e3,0,00005cfd,3,016f,07,00,10,0,0,0,0,1,0,0,1,1,0
20132,20132,0,0000b9e9,0,0000e3,0,00004bcf,0,016f,07,00,10,0,0,0,0,1,0,0,1,1,0
20133,20133,0,00007885,0,0000e3,0,00005556,0,016f,07,00,10,0,0,0,0,1,0,0,1,1,0
20134,20134,0,00000bd9,0,0000e3,0,000078d2,0,016f,07,00,10,0,0,0,0,1,0,0,1,1,0
20135,20135,0,00003241,0,0000e3,0,00005cfd,3,016f,07,00,10,0,0,0,0,1,0,0,1,1,1
20136,20136,0,0000debf,0,0000e3,0,0000efb8,0,0170,07,00,10,0,0,0,0,1,0,0,1,1,0
20137,20137,0,0000de76,0,0000e3,0,000072cb,0,0170,07,00,10,0,0,0,0,1,0,0,1,1,0
20138,20138,0,0000eeac,0,0000e3,0,0000d0f9,0,0170,07,00,10,0,0,0,0,1,0,0,1,1,0
20139,20139,0,00006ae6,0,0000e3,0,00005cfd,3,0170,07,00,10,0,0,0,0,1,0,0,1,1,0
20140,20140,0,00002a43,0,0000e3,0,0000a7f1,0,0170,07,00,10,0,0,0,0,1,0,0,1,1,0
20141,20141,0,0000b4fd,0,0000e3,0,0000a54d,0,0170,07,00,10,0,0,0,0,1,0,0,1,1,0
20142,20142,0,00001c8a,0,0000e3,0,0000e64b,0,0170,07,00,10,0,0,0,0,1,0,0,1,1,0
20143,20143,0,00003637,0,0000e3,0,00005cfd,3,0170,07,00,10,0,0,0,0,1,0,0,1,1,1
20144,20144,0,00007a23,0,0000e3,0,00006d22,0,0171,07,00,10,0,0,0,0,1,0,0,1,1,0
20145,20145,0,00001114,0,0000e3,0,00008c3f,0,0171,07,00,10,0,0,0,0,1,0,0,1,1,0
20146,20146,0,00007aaf,0,0000e3,0,0000c9cb,0,0171,07,00,10,0,0,0,0,1,0,0,1,1,0
20147,20147,0,0000a985,0,0000e3,0,00005cfd,3,0171,07,00,10,0,0,0,0,1,0,0,1,1,0
20148,20148,0,00008b61,0,0000e3,0,00001b38,0,0171,07,00,10,0,0,0,0,1,0,0,1,1,0
20149,20149,0,000096e0,0,0000e3,0,00003037,0,0171,07,00,10,0,0,0,0,1,0,0,1,1,0
20150,20150,0,000051e5,0,0000e3,0,00009462,0,0171,07,00,10,0,0,0,0,1,0,0,1,1,0
20151,20151,0,00009c48,0,0000e3,0,00005cfd,3,0171,07,00,10,0,0,0,0,1,0,0,1,1,1
20152,20152,0,00002ae7,0,0000e3,0,00008a6d,0,0172,07,00,10,0,0,0,0,1,0,0,1,1,0
20153,20153,0,00005c42,0,0000e3,0,0000bed7,0,0172,07,00,10,0,0,0,0,1,0,0,1,1,0
20154,20154,0,000070ec,0,0000e3,0,0000dfc7,0,0172,07,00,10,0,0,0,0,1,0,0,1,1,0
20155,20155,0,00003a78,0,0000e3,0,00005cfd,3,0172,07,00,10,0,0,0,0,1,0,0,1,1,0
20156,20156,0,00007743,0,0000e3,0,0000233f,0,0172,07,00,10,0,0,0,0,1,0,0,1,1,0
20157,20157,0,0000a565,0,0000e3,0,0000a570,0,0172,07,00,10,0,0,0,0,1,0,0,1,1,0
20158,20158,0,0000deb4,0,0000e3,0,0000a673,0,0172,07,00,10,0,0,0,0,1,0,0,1,1,0
20159,20159,0,00006e7c,0,0000e3,0,00005cfd,3,0172,07,00,10,0,0,0,0,1,0,0,1,1,1
20160,20160,0,0000ce27,0,0000e3,0,00006a0a,0,0173,07,00,10,0,0,0,0,1,0,0,1,1,0
20161,20161,0,00005d70,0,0000e3,0,00001bb9,0,0173,07,00,10,0,0,0,0,1,0,0,1,1,0
20162,20162,0,000021e2,0,0000e3,0,0000b179,0,0173,07,00,10,0,0,0,0,1,0,0,1,1,0
20163,20163,0,00004ecf,0,0000e3,0,00005cfd,3,0173,07,00,10,0,0,0,0,1,0,0,1,1,0
20164,20164,0,0000618c,0,0000e3,0,0000da8e,0,0173,07,00,10,0,0,0,0,1,0,0,1,1,0
20165,20165,0,000090a9,0,0000e3,0,0000f3a1,0,0173,07,00,10,0,0,0,0,1,0,0,1,1,0
20166,20166,0,00004733,0,0000e3,0,00007da3,0,0173,07,00,10,0,0,0,0,1,0,0,1,1,0
20167,20167,0,0000a19f,0,0000e3,0,00005cfd,3,0173,07,00,10,0,0,0,0,1,0,0,1,1,1
20168,20168,0,0000c2b9,0,0000e3,0,0000ad18,0,0174,07,00,10,0,0,0,0,1,0,0,1,1,0
20169,20169,0,000050d0,0,0000e3,0,0000b600,0,0174,07,00,10,0,0,0,0,1,0,0,1,1,0
20170,20170,0,00006541,0,0000e3,0,000046c1,0,0174,07,00,10,0,0,0,0,1,0,0,1,1,0
20171,20171,0,00004497,0,0000e3,0,00005cfd,3,0174,07,00,10,0,0,0,0,1,0,0,1,1,0
20172,20172,0,00008a68,0,0000e3,0,0000e162,0,0174,07,00,10,0,0,0,0,1,0,0,1,1,0
20173,20173,0,000017d0,0,0000e3,0,00004d51,0,0174,07,00,10,0,0,0,0,1,0,0,1,1,0
20174,20174,0,0000ece9,0,0000e3,0,0000ca95,0,0174,07,00,10,0,0,0,0,1,0,0,1,1,0
20175,20175,0,000060dd,0,0000e3,0,00005cfd,3,0174,07,00,10,0,0,0,0,1,0,0,1,1,1
20176,20176,0,000071cd,0,0000e3,0,0000ace8,0,0175,07,00,10,0,0,0,0,1,0,0,1,1,0
20177,20177,0,0000eb66,0,0000e3,0,000067de,0,0175,07,00,10,0,0,0,0,1,0,0,1,1,0
20178,20178,0,000057e7,0,0000e3,0,000096b7,0,0175,07,00,10,0,0,0,0,1,0,0,1,1,0
20179,20179,0,00006ada,0,0000e3,0,00005cfd,3,0175,07,00,10,0,0,0,0,1,0,0,1,1,0
20180,20180,0,0000527a,0,0000e3,0,000041b1,0,0175,07,00,10,0,0,0,0,1,0,0,1,1,0
20181,20181,0,00006781,0,0000e3,0,00008693,0,0175,07,00,10,0,0,0,0,1,0,0,1,1,0
20182,20182,0,00003635,0,0000e3,0,000052cd,0,0175,07,00,10,0,0,0,0,1,0,0,1,1,0
20183,20183,0,00000a21,0,0000e3,0,00005cfd,3,0175,07,00,10,0,0,0,0,1,0,0,1,1,1
20184,20184,0,00001b96,0,0000e3,0,0000f76f,0,0176,07,00,10,0,0,0,0,1,0,0,1,1,0
20185,20185,0,00002181,0,0000e3,0,0000f84d,0,0176,07,00,10,0,0,0,0,1,0,0,1,1,0
